date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:18:50	4043/4043	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Nov%202020%2010:48:49%20GMT	https://antimnivas.com/robots.txt		(from )
16:18:51	195171/195171	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:48:49%20GMT	https://antimnivas.com/	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/index.html	(from )
16:18:52	62536/62536	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20May%202020%2009:37:54%20GMT	https://antimnivas.com/img/rest.jpeg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/rest.jpg	(from https://antimnivas.com/)
16:18:52	1150/1150	---M--	200	added ('OK')	image/x-icon	date:Sat,%2022%20Jun%202019%2016:12:40%20GMT	https://antimnivas.com/frontend/images/favicon.ico	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/images/favicon.ico	(from https://antimnivas.com/)
16:18:53	74401/74401	---M--	200	added ('OK')	text/css	date:Mon,%2022%20Jul%202019%2005:05:52%20GMT	https://antimnivas.com/frontend/css/fontawesome.css	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/css/fontawesome.css	(from https://antimnivas.com/)
16:18:53	121200/121200	---M--	200	added ('OK')	text/css	date:Mon,%2025%20Jul%202016%2010:23:28%20GMT	https://antimnivas.com/frontend/css/bootstrap.min.css	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/css/bootstrap.min.css	(from https://antimnivas.com/)
16:18:54	2965/2965	---M--	200	added ('OK')	text/css	date:Mon,%2011%20May%202020%2016:57:39%20GMT	https://antimnivas.com/frontend/css/package-payment.css	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/css/package-payment.css	(from https://antimnivas.com/)
16:18:54	53981/53981	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2018:31:55%20GMT	https://antimnivas.com/frontend/css/style.css	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/css/style.css	(from https://antimnivas.com/)
16:18:54	6796/6796	---M--	200	added ('OK')	text/css	date:Mon,%2011%20May%202020%2017:57:13%20GMT	https://antimnivas.com/frontend/css/responsive.css	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/css/responsive.css	(from https://antimnivas.com/)
16:18:55	3351/3351	---M--	200	added ('OK')	text/css	date:Fri,%2020%20Apr%202018%2000:52:10%20GMT	https://antimnivas.com/frontend/css/owl.carousel.min.css	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/css/owl.carousel.min.css	(from https://antimnivas.com/)
16:18:55	1013/1013	---M--	200	added ('OK')	text/css	date:Fri,%2020%20Apr%202018%2000:52:10%20GMT	https://antimnivas.com/frontend/css/owl.theme.default.min.css	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/css/owl.theme.default.min.css	(from https://antimnivas.com/)
16:18:55	3750/3750	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Jun%202019%2011:59:34%20GMT	https://antimnivas.com/frontend/images/logo.png	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/images/logo.png	(from https://antimnivas.com/)
16:18:56	35296/35296	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Nov%202020%2010:48:54%20GMT	https://antimnivas.com/pages/checkout	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/pages/checkout	(from https://antimnivas.com/)
16:18:56	24323/24323	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:48:55%20GMT	https://antimnivas.com/profiles/viewprofile	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/profiles/viewprofile.html	(from https://antimnivas.com/)
16:18:57	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:48:55%20GMT	https://antimnivas.com/users/fblogin?profile_page=	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin7fb9	(from https://antimnivas.com/)
16:18:57	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:48:56%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/)
16:18:58	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:48:56%20GMT	https://antimnivas.com/app/webroot/fblogin/	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/app/webroot/fblogin/index.html	(from https://antimnivas.com/)
16:18:58	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:48:56%20GMT	https://antimnivas.com/users/googlelogin?profile_page=	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin7fb9	(from https://antimnivas.com/)
16:18:59	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:48:57%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/)
16:18:59	3777/3777	---M--	200	added ('OK')	image/png	date:Mon,%2004%20May%202020%2016:10:50%20GMT	https://antimnivas.com/frontend/images/google-login.png	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/images/google-login.png	(from https://antimnivas.com/)
16:19:00	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:48:58%20GMT	https://antimnivas.com/app/webroot/googlelogin/	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/app/webroot/googlelogin/index.html	(from https://antimnivas.com/)
16:19:00	24260/24260	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:48:58%20GMT	https://antimnivas.com/confirmation-link	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/confirmation-link.html	(from https://antimnivas.com/)
16:19:00	242/242	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Jun%202019%2011:59:34%20GMT	https://antimnivas.com/frontend/images/login-icon.png	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/images/login-icon.png	(from https://antimnivas.com/)
16:19:01	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:48:59%20GMT	https://antimnivas.com/users/fblogin?profile_page=1	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/fblogin5c4d	(from https://antimnivas.com/)
16:19:02	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:49:00%20GMT	https://antimnivas.com/fblogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/fblogin	(from https://antimnivas.com/)
16:19:02	6/6	---M--	302	error ('Found')	text/html	date:Thu,%2019%20Nov%202020%2010:49:00%20GMT	https://antimnivas.com/users/googlelogin?profile_page=1	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/users/googlelogin5c4d	(from https://antimnivas.com/)
16:19:03	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Nov%202020%2010:49:01%20GMT	https://antimnivas.com/googlelogin	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/googlelogin	(from https://antimnivas.com/)
16:19:04	300883/300883	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:02%20GMT	https://antimnivas.com/post-obituary	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/post-obituary.html	(from https://antimnivas.com/)
16:19:04	27033/27033	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:02%20GMT	https://antimnivas.com/features	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/features.html	(from https://antimnivas.com/)
16:19:05	35322/35322	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:03%20GMT	https://antimnivas.com/explore-obituaries	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/explore-obituaries.html	(from https://antimnivas.com/)
16:19:05	28246/28246	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:03%20GMT	https://antimnivas.com/pricing	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/pricing.html	(from https://antimnivas.com/)
16:19:06	26673/26673	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:04%20GMT	https://antimnivas.com/blog	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/blog.html	(from https://antimnivas.com/)
16:19:07	26466/26466	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:05%20GMT	https://antimnivas.com/contact-us	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/contact-us.html	(from https://antimnivas.com/)
16:19:07	138136/138136	---M--	200	added ('OK')	image/png	date:Mon,%2004%20May%202020%2016:46:40%20GMT	https://antimnivas.com/frontend/images/new-frame-gold.png	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/images/new-frame-gold.png	(from https://antimnivas.com/)
16:19:08	34624/34624	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:06%20GMT	https://antimnivas.com/obituary/A.-P.-J.-Abdul-Kalam-2	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/A.-P.-J.html	(from https://antimnivas.com/)
16:19:08	96870/96870	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/2.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/2.jpg	(from https://antimnivas.com/)
16:19:09	91718/91718	---M--	200	added ('OK')	image/png	date:Tue,%2005%20May%202020%2017:56:42%20GMT	https://antimnivas.com/frontend/images/flower.png	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/images/flower.png	(from https://antimnivas.com/)
16:19:09	50898/50898	---M--	200	added ('OK')	image/gif	date:Tue,%2005%20May%202020%2018:05:06%20GMT	https://antimnivas.com/frontend/images/d2.gif	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/images/d2.gif	(from https://antimnivas.com/)
16:19:10	34634/34634	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:08%20GMT	https://antimnivas.com/obituary/Indira-Gandhi-7	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Indira-Gandhi-7.html	(from https://antimnivas.com/)
16:19:10	64965/64965	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/7.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/7.jpg	(from https://antimnivas.com/)
16:19:11	39069/39069	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:09%20GMT	https://antimnivas.com/obituary/Irrfan-Khan-201	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Irrfan-Khan-201.html	(from https://antimnivas.com/)
16:19:11	107098/107098	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Apr%202020%2016:36:29%20GMT	https://antimnivas.com/img/self/397px-Irrfan_Khan_May_2015[1]1588178189.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/397px-Irrfan_Khan_May_2015[1]1588178189.jpg	(from https://antimnivas.com/)
16:19:12	41324/41324	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:10%20GMT	https://antimnivas.com/obituary/Rishi-Kapoor---202	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Rishi-Kapoor---202.html	(from https://antimnivas.com/)
16:19:12	160507/160507	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2004:35:31%20GMT	https://antimnivas.com/img/self/156806_v9_ba1588221331.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/156806_v9_ba1588221331.jpg	(from https://antimnivas.com/)
16:19:12	33469/33469	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:11%20GMT	https://antimnivas.com/obituary/Vashishtha-Narayan-Singh-83	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Vashishtha-Narayan-Singh-83.html	(from https://antimnivas.com/)
16:19:13	61817/61817	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/11575548558.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/11575548558.jpg	(from https://antimnivas.com/)
16:19:14	118974/118974	---M--	200	added ('OK')	image/png	date:Mon,%2004%20May%202020%2014:58:54%20GMT	https://antimnivas.com/frontend/images/new-frame-dark.png	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/frontend/images/new-frame-dark.png	(from https://antimnivas.com/)
16:19:14	34706/34706	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:12%20GMT	https://antimnivas.com/obituary/Sukhpal-Arya-301	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Sukhpal-Arya-301.html	(from https://antimnivas.com/)
16:19:14	80339/80339	---M--	200	added ('OK')	image/webp	date:Wed,%2027%20May%202020%2005:22:49%20GMT	https://antimnivas.com/img/self/photo-1531350046379-82ffc6d536191590556969.webp	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/photo-1531350046379-82ffc6d536191590556969.webp	(from https://antimnivas.com/)
16:19:15	33121/33121	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:13%20GMT	https://antimnivas.com/obituary/Shambhu--Maharaj-162	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Shambhu--Maharaj-162.html	(from https://antimnivas.com/)
16:19:15	74069/74069	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:55%20GMT	https://antimnivas.com/img/self/images%20(1)1576385628.jpeg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/images%20(1)1576385628.jpg	(from https://antimnivas.com/)
16:19:16	33364/33364	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:14%20GMT	https://antimnivas.com/obituary/Satyen--Kappu-137	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Satyen--Kappu-137.html	(from https://antimnivas.com/)
16:19:16	123602/123602	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/unnamed%20(15)1575887912.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/unnamed%20(15)1575887912.jpg	(from https://antimnivas.com/)
16:19:16	33143/33143	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:15%20GMT	https://antimnivas.com/obituary/Jaspal---Bhatti-113	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Jaspal---Bhatti-113.html	(from https://antimnivas.com/)
16:19:17	109108/109108	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/images%20(8)1575720727.jpeg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/images%20(8)1575720727.jpg	(from https://antimnivas.com/)
16:19:17	33421/33421	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:16%20GMT	https://antimnivas.com/obituary/Yash--Chopra-127	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Yash--Chopra-127.html	(from https://antimnivas.com/)
16:19:18	129594/129594	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/unnamed%20(5)1575801442.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/unnamed%20(5)1575801442.jpg	(from https://antimnivas.com/)
16:19:18	33215/33215	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:17%20GMT	https://antimnivas.com/obituary/Kishore-Kumar-12	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Kishore-Kumar-12.html	(from https://antimnivas.com/)
16:19:19	246439/246439	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/12.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/12.jpg	(from https://antimnivas.com/)
16:19:19	34492/34492	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:18%20GMT	https://antimnivas.com/obituary/Nitin--Bali-108	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Nitin--Bali-108.html	(from https://antimnivas.com/)
16:19:20	98683/98683	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/images%20(7)1575712921.jpeg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/images%20(7)1575712921.jpg	(from https://antimnivas.com/)
16:19:20	33303/33303	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:19%20GMT	https://antimnivas.com/obituary/Jayaprakash-Narayan-11	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Jayaprakash-Narayan-11.html	(from https://antimnivas.com/)
16:19:22	33372/33372	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:20%20GMT	https://antimnivas.com/obituary/Vinod-Mehra---133	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Vinod-Mehra---133.html	(from https://antimnivas.com/)
16:19:22	1217386/1217386	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/11.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/11.jpg	(from https://antimnivas.com/)
16:19:23	93090/93090	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/unnamed%20(11)1575809811.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/unnamed%20(11)1575809811.jpg	(from https://antimnivas.com/)
16:19:24	33455/33455	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:22%20GMT	https://antimnivas.com/obituary/Kalpana---Lajmi-110	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Kalpana---Lajmi-110.html	(from https://antimnivas.com/)
16:19:25	109996/109996	---M--	200	added ('OK')	text/html	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/MV5BNWYwM2QwZWMtYzRiYi00MTU4LTk2NDMtMGZhYzlmYjAzOTE1XkEyXkFqcGdeQXVyMTExNDQ2MTI@1575718535._V1_UY317_CR20,0,214,317_AL_	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/MV5BNWYwM2QwZWMtYzRiYi00MTU4LTk2NDMtMGZhYzlmYjAzOTE1XkEyXkFqcGdeQXVyMTExNDQ2MTI@1575718535.html	(from https://antimnivas.com/)
16:19:25	33681/33681	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:24%20GMT	https://antimnivas.com/obituary/Viju--Khote-85	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Viju--Khote-85.html	(from https://antimnivas.com/)
16:19:26	125448/125448	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:55%20GMT	https://antimnivas.com/img/self/31575549055.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/31575549055.jpg	(from https://antimnivas.com/)
16:19:26	33217/33217	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:25%20GMT	https://antimnivas.com/obituary/Tom--Alter-89	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Tom--Alter-89.html	(from https://antimnivas.com/)
16:19:27	126975/126975	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/71575549423.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/71575549423.jpg	(from https://antimnivas.com/)
16:19:27	33408/33408	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:26%20GMT	https://antimnivas.com/obituary/Venu--Madhav-95	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Venu--Madhav-95.html	(from https://antimnivas.com/)
16:19:28	64525/64525	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/Capture1575694878.PNG	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/Capture1575694878.png	(from https://antimnivas.com/)
16:19:28	35107/35107	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:26%20GMT	https://antimnivas.com/obituary/Uday-p--Shankar-151	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Uday-p--Shankar-151.html	(from https://antimnivas.com/)
16:19:28	97387/97387	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/unnamed1576329426.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/unnamed1576329426.jpg	(from https://antimnivas.com/)
16:19:29	33493/33493	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:28%20GMT	https://antimnivas.com/obituary/Mother-Teresa-3	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Mother-Teresa-3.html	(from https://antimnivas.com/)
16:19:30	158100/158100	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/3.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/3.jpg	(from https://antimnivas.com/)
16:19:30	33382/33382	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:29%20GMT	https://antimnivas.com/obituary/Avtar-Kishan-Hangal-134	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Avtar-Kishan-Hangal-134.html	(from https://antimnivas.com/)
16:19:31	113018/113018	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:55%20GMT	https://antimnivas.com/img/self/unnamed%20(12)1575869837.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/unnamed%20(12)1575869837.jpg	(from https://antimnivas.com/)
16:19:31	36978/36978	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:30%20GMT	https://antimnivas.com/obituary/U.-R.--Ananthamurthy-171	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/U.-R.html	(from https://antimnivas.com/)
16:19:31	106644/106644	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:55%20GMT	https://antimnivas.com/img/self/images1576409280.jpeg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/images1576409280.jpg	(from https://antimnivas.com/)
16:19:32	33565/33565	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:30%20GMT	https://antimnivas.com/obituary/Sujata--Kumar-98	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Sujata--Kumar-98.html	(from https://antimnivas.com/)
16:19:32	100299/100299	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/images%20(1)1575700958.jpeg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/images%20(1)1575700958.jpg	(from https://antimnivas.com/)
16:19:33	33177/33177	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:31%20GMT	https://antimnivas.com/obituary/Sitaram---Panchal-122	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Sitaram---Panchal-122.html	(from https://antimnivas.com/)
16:19:33	100463/100463	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/unnamed%20(4)1575732364.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/unnamed%20(4)1575732364.jpg	(from https://antimnivas.com/)
16:19:34	33176/33176	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:32%20GMT	https://antimnivas.com/obituary/Mohammed--Rafi-143	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Mohammed--Rafi-143.html	(from https://antimnivas.com/)
16:19:34	193449/193449	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/unnamed%20(19)1575970913.jpg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/unnamed%20(19)1575970913.jpg	(from https://antimnivas.com/)
16:19:35	33321/33321	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Nov%202020%2010:49:33%20GMT	https://antimnivas.com/obituary/Vempati-Chinna-Satyam-163	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/obituary/Vempati-Chinna-Satyam-163.html	(from https://antimnivas.com/)
16:19:35	100225/100225	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2021:07:56%20GMT	https://antimnivas.com/img/self/images%20(2)1576385809.jpeg	C:/Users/ABHINAV/Desktop/antimniwas.com/antimniwas/antimnivas.com/img/self/images%20(2)1576385809.jpg	(from https://antimnivas.com/)
